Child_ID,Name,Age,Location,Latitude,Longitude,Country,Gift_Preference,Listened_To_Parents,School_Grades,Good_Deed,Bad_Deed
3467,Adanna,7,Ranai,3.9333,108.3833,Indonesia,Baking Master Set,1.0,,Picked up trash after sports event,Lied about activities
3468,Thuy,10,Kermānshāh,34.3325,47.0933,Iran,Veterinary Clinic Set,0.9263089316726872,80.4726225083511,Helped organize prop room,Pulled someone's hair
3469,Rania,5,Gurmatkāl,16.8677,77.3909,India,Pottery Master Set,0.6444200292559821,,Cleaned up after dinner without being asked,
3470,Olga,9,Immokalee,26.4253,-81.4251,United States,Fossil Hunting Pack,0.6183507774174873,83.48277751490424,Helped clean auditorium,Cheated in competition
3471,Ethan,10,Antanambe,-16.4333,49.85,Madagascar,Makeup Artist Pack,0.8128294097471731,96.73064702808472,Shared family recipes,Cheated in race
3472,Cassandra,12,Bullhead City,35.1205,-114.5461,United States,Space Station Model,0.9100152990492785,79.03789225807961,Helped set up for assembly,Vandalized school building
3473,Natalia,5,Alubijid,8.5714,124.4751,Philippines,Pan Flute Set,0.493827021233537,,Made cards for office staff,
3474,Alexander,7,Aviano,46.0667,12.5833,Italy,Slime Making Laboratory,0.5001062656258339,,Made cards for school neighbors,Stole school materials
3475,Zinaida,9,Žagubica,44.1979,21.7902,Serbia,Fairy Garden Kit,0.9355078206992826,78.82520714190099,Made lunch for siblings,Stole school supplies
3476,Astrid,12,Atascocita,29.9777,-95.1953,United States,Solar System Model,0.8788565901961336,89.37965024984923,Organized school exercise equipment,Damaged school awards
3477,Divya,8,Berettyóújfalu,47.2167,21.55,Hungary,Makeup Artist Pack,0.79198521867213,75.32388056798324,Shared family values,Lied about incidents
3478,Abena,5,Gibraltar,36.14,-5.35,Gibraltar,Meteorology Kit,0.7049765925482817,,Made cards for English teachers,
3479,Omar,11,Santana do Manhuaçu,-20.1078,-41.925,Brazil,Racing Track Supreme,1.0,60.0,Organized closet donation drive,Damaged school certificates
3480,Mei,12,Skien,59.2081,9.5528,Norway,Tile Strategy Games,0.8080583728222579,63.03767149776701,Helped parent with organizing shed,Lied about attendance
3481,Dat,10,Nizhneudinsk,54.9333,99.0,Russia,Musical Triangle,0.6354958526038657,70.35882607841388,Made friendship bracelets for others,Cheated in tournament
3482,Andrei,8,Senden,51.8572,7.4828,Germany,Rock Tumbler Set,0.7210992951414807,67.08515284714164,Organized school spirit wear exchange,Stole school property
3483,Marina,8,Poing,48.1667,11.8167,Germany,Paper Glider Set,0.8094005472175175,69.21460175628475,Picked up trash at golf course,Spread rumors about friend
3484,Oluwaseun,11,Ban Don Kaeo,18.8567,98.9689,Thailand,Wind Pan Flute,0.8862465073398971,78.12041486423102,Made cards for crossing guards,Stole school resources
3485,Duc,6,Zaouiet Sousse,35.7833,10.6333,Tunisia,Woodwind Clarinet,0.7651125223641556,,Helped set up for assembly,Stole school property
3486,Ion,8,Fethiye,36.6514,29.1231,Turkey,Coral Reef Builder,0.7767593487340906,70.95168660832714,Helped parent with organizing medals,Stole school supplies
3487,Marius,8,Naciria,36.75,3.8333,Algeria,Fish Study Kit,0.8927052333350642,79.24002290602719,Helped parent with organizing garden tools,Lied about events
3488,Nikolai,12,Rayong,12.6742,101.2789,Thailand,Bell Chimes Set,0.5039500657790409,82.1327513677388,Helped parent with baking,Stole school supplies
3489,Tigist,6,Shimada,40.599,141.3976,Japan,Airport Control Tower,0.5652886859135368,,Organized school spirit items,Cheated in game
3490,Salma,5,Castelnuovo Rangone,44.55,10.9333,Italy,Movie Theater Builder,0.6598590032236031,,Helped set up international day,
3491,Dev,11,Ungoofaaru,5.6681,73.0306,Maldives,Candy Cart Set,0.6885457024748588,69.42537730367933,Made cards for PE teachers,Cheated in contest
3492,Aoi,10,Aç-çahrij,31.8,-7.14,Morocco,Woodwind Clarinet,0.7381254036216728,78.8390441110654,Helped organize stage props,Cheated in project
3493,Svetlana,8,Dinangorou,14.4519,-2.2419,Mali,Ladybug Garden Pack,0.92957138028648,81.48589448840768,Made cards for English teachers,Lied about situations
3494,Florin,9,Ba Đồn,17.7547,106.4231,Vietnam,Creative Craft Box,0.8491519944603472,87.84711022695426,Helped set up for assembly,Lied about conduct
3495,Zeynep,6,Mantua,39.7618,-75.1686,United States,Hot Dog Stand,0.8418740405836088,,Made cards for paramedics,Talked back to teacher
3496,Amara,7,Oulad Amrane,32.2833,-9.2333,Morocco,Insect Study Pack,1.0,,Helped set up talent show,Spread rumors about friend
3497,Hana,6,Vernon,34.1479,-99.3,United States,Trivia Game Set,0.7336117143467297,,Helped set up music challenge,Cheated in election
3498,Tigist,9,Mānoke,30.675,75.456,India,Plush Animal Collection,0.5879623056443565,88.60291144593998,Picked up trash near school,Lied about events
3499,Jorge,5,Goose Creek,32.9927,-80.0055,United States,Woodwind Clarinet,0.8077398326107132,,Organized school logo wear drive,
3500,Caoimhe,8,Xingtai,37.0717,114.5048,China,Candy Cart Set,0.6479099626822241,90.38073276841095,Helped parent with sorting,Lied about incident
3501,Ling,9,Badou,7.5833,0.6,Togo,Clay Pottery Kit,0.42612559627400376,60.0,Helped organize music room,Lied about behavior
3502,Daria,7,Chamical,-30.3667,-66.3167,Argentina,Toy Store Set,0.8384469613862939,,Made cards for coaches,Cheated in race
3503,Rachid,11,Thikriwāla,30.4328,75.5261,India,Uno Card Game,0.7976990489094483,73.93467299719336,Picked up trash at tennis court,Lied about situations
3504,Anamaria,5,Chatham,40.7274,-74.4289,United States,Beetle Study Set,0.6038834990274367,,Made drawings for hospital patients,
3505,Gheorghe,10,Diamou,14.0886,-11.2631,Mali,Superhero Costume Set,0.9694173273122831,90.28907660271257,Helped clean weight room,Lied about situation
3506,Dana,6,Stryi,49.25,23.85,Ukraine,Porcelain Tea Set,0.23468337365738012,,Helped parent with organizing rocks,Disrupted class repeatedly
3507,Cristina,8,Thargomindah,-27.9922,143.8197,Australia,Sound Recording Pack,0.5694531081147509,79.7315859400328,Shared family customs,Stole school property
3508,Dragos,9,Anantāvūr,10.8925,75.9983,India,Medical Center Set,0.8799891859382664,100.0,Helped set up cultural fair,Lied to teacher
3509,Ksenia,5,Madappalli,9.0833,76.5333,India,Winter Snowboard,0.7391951310800625,,Made cards for psychology teachers,
3510,Solomon,11,Delray Beach,26.455,-80.0905,United States,BBQ Grill Set,0.6936558503839331,78.33896551116638,Helped parent with organizing decorations,Broke art equipment
3511,Miriam,7,Zaruma,-3.6833,-79.6,Ecuador,Ocean Current Lab,0.7022449810853135,,Helped parent with organizing trophies,Lied about incidents
3512,Clara,8,Talwandi Bhai,30.8622,74.9285,India,Meditation Set,0.7095016661370023,77.18607849463876,Helped clean local river,Refused to help with chores
3513,Ravi,12,Bryan,41.4706,-84.5483,United States,Pizza Making Station,0.8393583436144816,81.23134583415397,Helped organize charity bake sale,Refused to help with chores
3514,Valentina,5,Kalininsk,51.5,44.4667,Russia,Sailing Boat,0.44306892245666013,,Helped organize toy room,
3515,Zineb,6,Kirkstall,53.816,-1.602,United Kingdom,Tree House Kit,0.6002927928729063,,Made cards for custodians,Stole school supplies
3516,Sean,11,Aliağa,38.8008,26.9728,Turkey,Classic LEGO Set,0.7321175109738369,85.01111959145393,Helped organize computer lab,Stole school resources
3517,Boris,5,Raghudebbati,22.53,88.2,India,Choir Practice Set,0.44730640358532797,,Helped parent with organizing keepsakes,
3518,Leila,9,Clusone,45.8833,9.95,Italy,Playing Card Set,0.9499448823822207,88.24749279677572,Helped clean local river,Lied about activities
3519,Dmitri,9,Buchholz in der Nordheide,53.3167,9.8667,Germany,Meditation Set,0.8805010152555062,97.3133138531324,Made cards for hospital staff,Stole school tools
3520,Britta,8,Willingboro,40.028,-74.8882,United States,Art Gallery Set,1.0,75.28207754841215,Shared Easter candy,Cheated in presentation
3521,Tamara,9,Morges,46.5167,6.5,Switzerland,Pet Shop Builder,0.7592084727728874,63.818399485534044,Shared game equipment,Plagiarized assignment
3522,Xia,5,Peabody,42.5335,-70.9725,United States,Solar System Model,0.7071738385617461,,Helped parent with organizing diplomas,
3523,Irina,7,Marotolana,-14.65,48.9833,Madagascar,Artist Paint Set,0.8105217984198858,,Helped clean technology lab,Stole school property
3524,Rahel,10,Andoain,43.2167,-2.0167,Spain,Zoo Keeper Kit,0.6603356767503821,88.67151930802643,Helped clean church/community center,Cheated in presentation
3525,Daniel,10,Kumlu,36.3728,36.4528,Turkey,Biology Lab Kit,0.7267332475519002,78.75529927976942,Made cards for retirement home,Lied about situation
3526,Marina,8,Chishtian,29.8,72.8333,Pakistan,Turtle Habitat Set,0.8765429961601456,80.5575006131925,Helped parent with cleaning,Stole lunch money
3527,Andrey,5,Chilca,-12.5208,-76.7369,Peru,Portable Soccer Goal,0.6631428452272586,,Made cards for custodians,
3528,Suda,9,Thuân An,16.5489,107.6436,Vietnam,Dinosaur Fossil Kit,0.33490751061690033,76.35406103544284,Shared art supplies with classmates,Drew on walls
3529,Abigail,8,L’Île-Saint-Denis,48.9333,2.3333,France,Blood Study Pack,0.8264640356297481,60.0,Helped clean local trail,Used phone during class
3530,Pavel,10,Nysa,50.4714,17.3339,Poland,Pizza Making Station,0.6956116628484086,60.0,Helped parent with cooking,Stole school property
3531,Ingrid,7,Bālugān,19.7333,85.2167,India,Performance Microphone,0.9275573224978548,,Made cards for bus drivers,Cheated in tournament
3532,Leila,12,Svalyava,48.5472,22.9861,Ukraine,Balloon Art Pack,0.5919161064092542,72.06069539425444,Volunteered at zoo,Vandalized school property
3533,Tekle,10,Cranendonck,51.3,5.5833,Netherlands,Jet Aircraft,0.7571306027907229,82.7226777465724,Made cards for sick children in hospital,Stole school property
3534,Eun-ji,5,Allacapan,18.227,121.5556,Philippines,Storm Chaser Pack,0.5998183864955251,,Made cards for art teachers,
3535,Dmitri,12,Ōdate,40.2714,140.5642,Japan,Log Cabin Set,0.6081884299235846,76.61870317611391,Wrote thank you notes,Vandalized school structure
3536,Babajide,5,Dalachi,36.6392,105.0156,China,Magnetic Building Set,0.6951342226694295,,Donated pet supplies,
3537,Ye-jin,6,Sahil,40.22,49.5714,Azerbaijan,Canvas Paint Set,0.6488887188488149,,Helped parent with organizing hobby supplies,Stole school supplies
3538,Meskerem,9,Satipo,-11.2542,-74.6367,Peru,Beetle Study Set,0.776403001991788,89.61596816732681,Helped set up for assembly,Lied about occurrences
3539,Sanda,12,Holborn,51.5204,-0.1136,United Kingdom,Camping Adventure Pack,0.9539644358816657,80.84592974528915,Cleaned up after pets,Vandalized school premises
3540,Adela,12,Saint-Amand-Montrond,46.7,2.51,France,Fashion Studio Kit,0.8013577461740851,87.86043905247317,Made cards for counselors,Vandalized school artwork
3541,Advik,6,Alfafar,39.4222,-0.3906,Spain,Chemistry Lab Set,0.6633817511604445,,Made cards for language teachers,Lied about involvement
3542,Daphne,9,Zapote,9.9203,-84.0592,Costa Rica,Creative Thinking Set,0.6106284754880023,74.56005267535919,Helped set up spelling bee,Stole lunch money
3543,Golnar,10,Salempur,26.4588,84.6517,India,Professional Magic Set,0.7857765219844073,76.81101404544921,Helped shovel snow for neighbors,Stole school property
3544,Michael,6,Merauke,-8.4932,140.4018,Indonesia,Wind Study Kit,0.6379240999339657,,Shared snacks with classmates,Stole school resources
3545,Chioma,11,Haddonfield,39.8955,-75.0346,United States,Superhero Costume Pack,0.7991916484121091,72.66970693057243,Shared family values,Bullied school executive
3546,Priya,9,Lierre,51.1333,4.5667,Belgium,Detective Investigation Kit,0.7453901040986105,66.0457030619873,Helped organize charity bake sale,Stole school materials
3547,Yuna,12,Gainesville,29.6804,-82.3459,United States,Construction Vehicle Set,0.7242713737948068,67.1206739518303,Made cards for activity leaders,Cheated in test
3548,Vitaly,6,Harrisonville,38.653,-94.3467,United States,Rainforest Creator,0.4779812489090282,,Volunteered at wildlife refuge,Started food fight
3549,Margarita,12,Dumri,25.475,85.0913,India,Dinosaur Bone Kit,0.4908467045871758,80.03939222618088,Shared family photos,Stole school supplies
3550,Kento,11,Doberlug-Kirchhain,51.6167,13.5667,Germany,Musical Maracas,0.6353132810311825,73.27678947513954,Picked up trash at skating rink,Damaged school trophies
3551,Ibrahim,12,Corralillo,22.9856,-80.5831,Cuba,Digital Drawing Pad,0.5866267684476751,74.52144180487777,Made cards for senators,Vandalized school structure
3552,Valentina,7,Torre-Pacheco,37.7333,-0.95,Spain,Hair Styling Set,0.8432202867970444,,Picked up trash on sidewalk,Lied about attendance
3553,Rania,6,Lenyenye,-23.972,30.269,South Africa,Memory Match Games,0.47376338279182617,,Helped clean engineering lab,Lied about circumstances
3554,Mei,8,Shamsābād,23.8149,77.4957,India,Butterfly House Kit,0.674276272953225,80.55740468305528,Helped parent with moving,Lied about incident
3555,Hatice,11,Kallanai,10.0374,78.0829,India,Slime Making Laboratory,0.6186840927511046,83.87915614685645,Made cards for science teachers,Stole school tools
3556,Anastasia,6,Newberry,40.1286,-76.7919,United States,Volcano Making Kit,0.5974511857887363,,Helped clean sensory room,Hacked friend's account
3557,Layla,10,Culcheth,53.4517,-2.5218,United Kingdom,Light-up Police Car,0.7252330371816779,76.37450285378011,Helped set up health fair,Stole school property
3558,Daria,6,Adjala-Tosorontio,44.1333,-79.9333,Canada,Folk Accordion,0.6439491657440096,,Volunteered at local shelter,Cheated in competition
3559,Javier,7,Ledegem,50.85,3.1167,Belgium,Wild Safari Collection,0.7461832015978334,,Picked up trash in parking lot,Stole school property
3560,Octavian,8,Nesconset,40.8467,-73.1522,United States,Comedy Show Set,0.9406664957144001,75.19226765672187,Helped parent with organizing shed,Stole school materials
3561,Obinna,11,Cuilo,-8.2371,19.5238,Angola,Post Office Play Set,0.7253068498979146,83.55638506912598,Organized school group gear,Vandalized school showcase
3562,Gabriel,10,Tummalapenta,15.0278,78.0234,India,Supermarket Cart,0.78015966604494,66.78208977273351,Helped organize classroom,Stole school resources
3563,Victor,8,Nelidovo,56.2167,32.8,Russia,Family Board Game,0.6389402289238617,88.22201075257274,Volunteered at bird sanctuary,Stole art supplies
3564,Lyudmila,8,Msoga,-6.5667,38.3,Tanzania,Color Theory Kit,0.9744092668456378,66.30950018205853,Shared craft supplies,Stole school property
3565,Dawit,5,Madīnat as Sādis min Uktūbar,29.9833,30.9667,Egypt,Diamond Dig Set,0.7847216509420144,,Helped set up math fair,
3566,Angela,11,San Nicolas Buenos Aires,19.1667,-97.55,Mexico,Clay Ocarina,0.5201748186698323,80.34440373512123,Made cards for sick children in hospital,Vandalized school compound
3567,Chioma,7,Newton Mearns,55.7716,-4.3347,United Kingdom,Circus Performance Pack,0.5076349609569033,,Organized school playground equipment,Lied about situation
3568,Kareem,12,Ottaviano,40.85,14.4833,Italy,Veterinary Clinic Set,0.7421523567424102,80.47654557102014,Picked up trash at walking path,Damaged school awards
3569,Fatma,6,Absecon,39.4229,-74.4944,United States,Gemstone Tumbler,0.8099016601367944,,Helped organize reading corner,Cheated in club activities
3570,Cristina,9,Handewitt,54.7667,9.3167,Germany,Princess Palace Builder,0.9283069635884537,70.50018755685181,Organized school team uniforms,Cheated in election
3571,Kiet,6,Gisborne,-38.6625,178.0178,New Zealand,Treasure Hunter Set,0.7259998294857651,,Organized book exchange,Hacked friend's account
3572,Nikita,10,Angono,14.5234,121.1536,Philippines,Percussion Bongos,0.8796538680221738,86.54833815869401,Picked up trash at football field,Cheated in tournament
3573,Maya,10,Borisoglebsk,51.3667,42.0833,Russia,Electric Hoverboard,0.817742957857841,81.1888875285603,Made cards for security staff,Stole school supplies
3574,Sebastian,6,Sogamoso,5.7167,-72.9208,Colombia,Monster Creation Lab,0.6648173471074309,,Volunteered at local shelter,Stole school property
3575,Anders,12,Satwār,26.2163,84.512,India,Music Store Set,0.5360494564988867,98.27818263864708,Volunteered at community garden,Vandalized school foyer
3576,Mayuri,9,Yuanlin,23.9611,120.5736,Taiwan,Stunt Airplane,0.6766668648783298,69.6187432987804,Helped parent with packing,Lied about responsibility
3577,Irina,5,Montilla,37.5833,-4.6333,Spain,Diamond Dig Set,1.0,,Shared family stories,
3578,Aanya,6,Joghtāy,36.6383,57.0717,Iran,Airport Control Tower,0.7047458278034762,,Volunteered at wildlife refuge,Stole personal items
3579,Siobhan,9,Úrsulo Galván,19.4,-96.3,Mexico,Complete Drum Set,1.0,78.48766266966632,Organized school team uniforms,Stole school supplies
3580,Atlas,5,Tuljāpur,18.0,76.08,India,Earthquake Lab Kit,0.966597027573309,,Helped set up career day,
3581,Dmitri,7,Barra do Mendes,-11.81,-42.0589,Brazil,Knight's Armor Set,0.6434482326639671,,Volunteered at aquarium,Stole school supplies
3582,Elizaveta,12,Horsham,-36.7167,142.2,Australia,Shop Cash Register,0.9842596325869682,89.62048601641786,Helped parent with organizing holiday decorations,Damaged school medals
3583,Vivaan,10,São Benedito,-4.0489,-40.865,Brazil,Pottery Wheel Studio,1.0,76.4724502196016,Helped organize stage props,Made fun of someone's appearance
3584,Abigail,11,Diari,9.8452,-0.8655,Ghana,Wetland Creator Kit,0.8740800561663928,85.19210587129645,Shared cultural traditions,Broke study room furniture
3585,Dara,10,Belo Horizonte,-19.9167,-43.9333,Brazil,Musical Kazoo Set,0.5515827809735665,79.02208680548388,Made cards for social workers,Lied about events
3586,Valeriu,7,Warminster,40.2043,-75.0915,United States,Rugby Ball Set,0.4654623863687889,,Picked up trash at field,Stole school supplies
3587,Mikhail,5,Homewood,41.5591,-87.661,United States,Polar Bear Research,0.7061045239178751,,Organized school sports equipment,
3588,Olga,10,Chikuzen,33.45,130.6,Japan,Wooden Domino Set,0.9030480695856882,90.75295630489431,Volunteered at pet shelter,Stole school materials
3589,Mei,6,Ángel R. Cabada,18.5969,-95.4453,Mexico,Quad Roller Skates,0.7381974020254412,,Volunteered at library,Stole school resources
3590,Ksenia,6,Wągrowiec,52.8,17.2,Poland,Beach House Builder,0.7453495990533312,,Made care packages for homeless,Cheated in performance
3591,Hao,6,Somerset,37.0834,-84.6109,United States,Paper Craft Pack,0.803928211504561,,Made cards for veterans,Cheated in game
3592,Ileana,5,São Francisco do Guaporé,-12.0522,-63.5675,Brazil,Connect Four Game,0.7961769161708802,,Helped parent with organizing collections,
3593,Yuto,9,Velké Meziříčí,49.3553,16.0122,Czechia,Musical Kazoo Set,0.6585698272364927,96.87180654298822,Organized winter clothing drive,Stole school equipment
3594,Ahmet,5,Jablonec nad Nisou,50.7244,15.1681,Czechia,Clay Ocarina,0.7739073909501041,,Organized school cleanup day,
3595,Jing,9,Cẩm Phả,21.0167,107.3167,Vietnam,Memory Challenge Games,0.9269874489408436,78.64888271114324,Made cards for police officers,Stole cafeteria food
3596,Valentina,12,Jaguaripe,-13.1128,-38.8958,Brazil,Magnetic Building Set,0.6340073990132009,86.757225375003,Shared board games,Vandalized school compound
3597,Hieu,6,Ipiales,0.8303,-77.6444,Colombia,Log Cabin Set,0.7658701677247828,,Helped parent with cleaning windows,Stole school property
3598,Bridget,5,Kalakeri,16.6667,76.3,India,Art Studio Easel,0.7269971063544399,,Shared family games,
3599,Daria,10,Nong Bua Lamphu,17.2042,102.4444,Thailand,Marine Biology Lab,0.8250629771275627,100.0,Helped organize costume storage,Threw food in cafeteria
3600,Esther,9,Leiden,52.16,4.49,Netherlands,Fossil Hunting Pack,0.7177783243511219,64.8329604488205,Helped set up geography bee,Started harmful rumor
3601,Kwame,11,Vrchlabí,50.6278,15.6103,Czechia,Sleep Research Set,0.8967317359220346,74.78329062744785,Helped parent with cleaning,Stole school tools
3602,Ratana,5,La Paz,-16.4958,-68.1333,Bolivia,Percussion Bongos,0.7664737710977068,,Helped clean gymnasium,
3603,Duc,10,Edd,13.9333,41.7,Eritrea,Exercise Study Set,0.7127064963401173,83.96697704219336,Made cards for volunteers,Stole school supplies
3604,Mayuri,6,Epe,52.1833,7.0333,Germany,Chef Cooking Set,0.9618944743361655,,Helped clean woodshop,Stole school property
3605,Nadezhda,7,Casale sul Sile,45.6,12.3333,Italy,Indoor Basketball Hoop,0.90289696335906,,Helped organize math supplies,Threw food in cafeteria
3606,Anna,8,Dossenheim,49.45,8.6667,Germany,Jet Aircraft,0.5906482090698916,69.48032927833142,Helped clean media center,Cheated in tournament
3607,Noor,11,Ramabitsa,-29.7625,27.6139,Lesotho,Drama Studio Pack,0.6050949993589085,87.88639198178413,Helped organize prop archive,Vandalized school structure
3608,Ebba,8,Anantpur,16.889,75.0146,India,Music Synthesizer,0.5264580183859019,68.75174597870975,Made cards for team coaches,Lied about occurrences
3609,Matteo,9,Ust’-Kut,56.7833,105.6333,Russia,Electronic Project Lab,0.7555951635870798,78.23749654903627,Made cards for librarians,Stole school property
3610,Azar,12,Cedartown,34.0223,-85.2479,United States,Emergency Ambulance,0.5745073642090699,83.30666970295648,Helped set up art challenge,Cheated in homework
3611,Tae-hyung,6,Manhuaçu,-20.2581,-42.0336,Brazil,Practice Cello,0.8110704801473371,,Shared cultural foods,Stole school supplies
3612,Brandusa,9,Dagarua,25.8,87.64,India,French Horn,0.7585544361235914,60.0,Helped parent with cleaning,Cheated in contest
3613,Min-jun,7,Bokoro,12.3667,17.05,Chad,Baseball Training Set,1.0,,Helped set up music concert,Disrupted class repeatedly
3614,Bahram,12,Vázquez,21.1399,-76.7294,Cuba,Twister Party Game,0.5558005052030868,77.62278315874129,Volunteered at community center,Vandalized school fence
3615,Dumitru,8,Vakhsh,37.7108,68.8311,Tajikistan,Innovation Study Kit,0.7457972092812559,77.42711054559003,Helped parent with organizing basement,Lied about activities
3616,Ahmed,11,Jiaoxiling,28.219,113.4764,China,Advanced Science Kit,0.7235104546047729,72.63445480872538,Made cards for paramedics,Damaged school certificates
3617,Linnea,7,Willowick,41.6342,-81.4678,United States,Theater Production Kit,0.8073811809790404,,Shared family wisdom,Lied about activities
3618,Mateo,12,Kremenki,54.8833,37.1167,Russia,Carpenter Tool Set,0.568701413222605,78.26463919495166,Cleaned family car interior,Bullied crossing guard
3619,Sanaa,11,Castelar,-34.6667,-58.6667,Argentina,Space Explorer Package,0.5485021378323813,72.48187752305641,Helped clean church/community center,Broke storage room furniture
3620,Marina,12,Magilampupuram,8.8408,78.1497,India,Chemistry Lab Set,0.582428938014007,72.22234149990531,Helped parent with organizing beach gear,Broke musical equipment
3621,Qing,10,Murud,18.33,72.96,India,Computer Science Pack,0.8282920524622245,71.29841767751245,Picked up dropped items for others,Spread rumors about friend
3622,Ahmed,7,Lozovo,41.7817,21.9025,North Macedonia,Musical Triangle,0.5150167084897133,,Made cards for woodshop teachers,Cheated in tryouts
3623,Delia,9,Hariharpāra,24.0468,88.4244,India,Digital Camera Set,0.5851226089812467,61.28348991574006,Volunteered at wildlife refuge,Stole school materials
3624,Pavel,6,Järvenpää,60.475,25.0917,Finland,Artist Paint Set,0.7216964641763501,,Helped parent carry shopping bags,Harassed classmate
3625,Anh,9,Zhanjiang,21.2701,110.3575,China,Healing Process Set,0.6825670642566878,75.58762248141772,Helped decorate classroom,Stole school passes
3626,Nur,8,Dipolog,8.5872,123.3408,Philippines,Muscle Study Kit,0.683882781807171,84.78519042250753,Shared Easter candy,Stole school supplies
3627,Phoebe,5,Paramus,40.9455,-74.0712,United States,Computer Coding Set,0.907221106671985,,Helped organize costume vault,
3628,Radu,5,Webster Groves,38.5866,-90.3544,United States,Educational Tablet,0.7191783190280824,,Helped set up for school events,
3629,Bridget,5,Santa Flavia,38.0833,13.5333,Italy,Word Learning Games,0.544274207088496,,Picked up trash after sports event,
3630,Makeda,9,Teykovo,56.8547,40.5411,Russia,Candy Cart Set,0.6822230739898506,70.92838664112637,Helped parent with organizing garden tools,Lied about incidents
3631,Ishaan,6,Bacoor,14.4624,120.9645,Philippines,Performance Microphone,0.7095238012452377,,Picked up trash at tennis court,Lied about permission
3632,Li,8,Wertheim,49.7589,9.5175,Germany,Pasta Restaurant Set,0.7192019991555284,75.34416551188964,Helped parent with painting,Skipped school
3633,Babajide,6,Güeppí,-0.1166,-75.23,Peru,Dance Studio Pack,0.4784147526380884,,Made get well cards for sick friends,Lied about happenings
3634,Olayinka,12,Burlington,40.8071,-91.1247,United States,Electronic Drums,0.41648861605775717,77.44414334775415,Helped parent with gardening,Damaged school plaques
3635,Kaveh,6,Fayetteville,36.0714,-94.1661,United States,Interactive Play Mat,0.834189624191403,,Organized uniform exchange,Stole school materials
3636,Maxim,9,Twin Falls,42.5645,-114.4613,United States,Forest Animal Pack,0.7245955693969752,86.5152181998378,Helped parent with organizing painting supplies,Stole school resources
3637,Aoife,7,Lālam,9.7167,76.7,India,Woodwind Recorder,0.4557343841536489,,Picked up trash at bike path,Cheated in test
3638,Mihaela,10,Suramāla,13.76,79.7,India,Butterfly House Kit,0.8112878703069532,69.27972188472978,Donated books to library,Lied to teacher
3639,Zinaida,8,Jalālpur,26.0433,84.5041,India,Calligraphy Studio Kit,0.6986619806763809,70.81494876547691,Organized school club gear,Stole school resources
3640,Said,12,Sultānpur,26.2583,82.0722,India,Star Constellation Kit,0.6408540732066857,82.34086962900587,Made cards for firefighters,Broke changing room furniture
3641,Mongkut,11,Heinsberg,51.0631,6.0964,Germany,Knitting Studio Set,0.5788287664405593,77.63261340313049,Made cards for police officers,Talked back to teacher
3642,Makena,9,Ponte de Sôr,39.25,-8.0167,Portugal,Space Station Model,0.7362848961581545,90.33220122976442,Helped clean relaxation room,Cheated in match
3643,Anamaria,12,Straşeni,47.1333,28.6167,Moldova,Detective Investigation Kit,0.6590152076113777,81.00340309569393,Helped parent with cleaning,Lied about achievements
3644,Hannah,9,Mandamāri,18.9822,79.4811,India,Musical Kazoo Set,0.8613285557936523,65.47378940747602,Shared family knowledge,Stole school supplies
3645,Olayinka,6,Mamadysh,55.7131,51.4106,Russia,Treasure Metal Detector,0.6161434892516426,,Picked up trash after sports event,Stole school property
3646,Ciprian,11,Selwyn,44.4167,-78.3333,Canada,Professional Soccer Ball,0.7864859993591865,74.85487997056086,Shared family recipes,Ignored parent's calls
3647,Jing,8,La Crucecita,15.7753,-96.1425,Mexico,Magnetic Construction Tiles,0.774072308437257,85.41997021798187,Helped set up theater challenge,Pulled someone's hair
3648,Yasmin,7,Eklahra,22.2036,78.6893,India,Detective Investigation Kit,0.7487566988304223,,Helped organize stage props,Cheated in presentation
3649,Hyun-woo,11,Velingrad,42.0167,24.0,Bulgaria,Brass Saxophone,0.8848690747338525,71.58174069537321,Helped teacher clean classroom,Stole school documents
3650,Jin,5,Devrek,41.2333,31.9667,Turkey,Trivia Game Set,0.7652370465093871,,Helped parent with shopping,
3651,Matteo,11,Midsalip,8.0328,123.3147,Philippines,Adventure Pirate Ship,0.8254695974457318,60.713030813998515,Picked up trash near school,Broke computer equipment
3652,Grigory,5,Raritan,40.507,-74.8662,United States,Submarine Explorer,0.6802854163691534,,Organized food drive,
3653,Da-eun,12,Dax,43.71,-1.05,France,Bakery Shop Set,0.5571359095667432,71.519450619628,Made cards for nurses,Disrupted class repeatedly
3654,Anastasiya,5,Wixom,42.5243,-83.5346,United States,Animal Pet Shop,0.8764810361641333,,Helped clean greenhouse,
3655,Dragos,7,Santa Comba,43.0383,-8.8142,Spain,Street Scooter,0.638730110842698,,Made cards for engineering teachers,Cheated in election
3656,Valentina,6,East Hampton,41.0117,-72.1277,United States,Animation Pack,0.9025420239744645,,Shared family recipes,Cheated in tournament
3657,Saoirse,10,Nyíregyháza,47.9531,21.7271,Hungary,Stunt Scooter,0.9293851650532317,82.66521185834324,Helped set up field day,Lied about incidents
3658,Daniel,7,Sirsi,28.64,78.64,India,Creative Art Desk,0.9225402907486315,,Helped organize art room,Stole school property
3659,Oluwadamilare,11,Higashiura,34.9771,136.9656,Japan,Monster Creation Lab,0.960735565437756,76.41623807660238,Helped clean library,Bullied hall monitor
3660,Sakura,5,Jājireddigūdem,17.3278,79.5711,India,Wooden Chess Set,0.7332905005062605,,Helped set up safety fair,
